,company_name,address,tel,mech,lat,lon
2161,หจก. ไดมอนด์ เพ้นท์ แอนด์ ฮาร์ดแวร์,40/76 หมู่ที่ 11 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,,มี,12.96973912,100.9094436
2162,วงศ์วิเศษซัพพลาย,167/9 หมู่ 13 ถ.สุขุมวิท ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20260,038-427362,ไม่มี,12.92462358,100.8988295
2163,บริษัท โฮมมาร์ท เซ็นเตอร์ จำกัด,234 หมู่ที่ 11 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20260,038-415-415,ไม่มี,,
2164,อุดมทรัพย์รุ่งเรือง,161/16-17 หมู่ที่ 6 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,,ไม่มี,,
2165,บริษัท ช้างไทย 99 จำกัด,42/11 หมู่ที่ 13  ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,,ไม่มี,12.91792954,100.928123
2166,บริษัท รัตนากรเทรดดิ้ง (999) จำกัด,363/7 หมู่ที่ 10 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,,ไม่มี,12.92405901,100.8729773
2167,หสม. พี เอส พัฒนา,20/75 หมู่ที่ 4  ต.ห้วยใหญ่ อ.บางละมุง จ.ชลบุรี 20150,038-076-608,ไม่มี,12.90618568,100.8765739
2168,บริษัท โฮมแอนด์แฟค จำกัด,6 ซ.บ้านบึง-แกลง 8 ถ.บ้านบึง-แกลง ต.บ้านบึง อ.บ้านบึง จ.ชลบุรี 20170,086-488-0378,มี,13.30754306,101.1082417
2169,บริษัท อุดมกิจ ฮาร์ดแวร์ จำกัด,21/2 หมู่ที่ 1 ต.หนองซ้ำซาก อ.บ้านบึง จ.ชลบุรี 20170,038-476-236,มี,13.334386,100.9394373
2170,เกียนง้วน,42-50 ถ.จารุวร ต.พนัสนิคม อ.พนัสนิคม จ.ชลบุรี 20140,038-461-649,ไม่มี,13.44313349,101.1776812
2171,บริษัท โสภาพรรณ เทรดดิ้ง จำกัด,179/1 หมู่ที่ 10 ต.พานทอง อ.พานทอง จ.ชลบุรี 20160,038-452797,มี,13.45765929,101.0947827
2172,ร้าน พีเจ บ้านสวน,344/8 หมู่ 5 ต.บ้านสวน อ.เมืองชลบุรี จ.ชลบุรี 20000,"038-284388, 798813",มี,13.35994784,100.9914921
2173,บริษัท เอ็ม แอนด์ เอ็ม เอ็นจิเนียริ่ง พาร์ท จำกัด,99/180 หมู่ที่ 1 ต.บ้านสวน อ.เมืองชลบุรี จ.ชลบุรี 20000,,ไม่มี,13.34564387,100.997408
2174,บริษัท 331 วัสดุภัณฑ์ จำกัด,269/97 หมู่ที่ 6 ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี 20230,01-718-1051,มี,13.06112757,101.1029126
2175,บริษัท ลอง ดู วัสดุก่อสร้าง จำกัด,47/47 หมู่ที่ 6 ต.บางพระ อ.ศรีราชา จ.ชลบุรี 20110,038-341-237,ไม่มี,13.21874499,100.962141
2176,หจก. พูลทอง เพ้นท์,130/28 หมู่ 2  ต.สุรศักดิ์ อ.ศรีราชา จ.ชลบุรี 20110,038-101029,มี,13.1473266,100.9572179
2177,บริษัท เพียร์ จำกัด,167/5 หมู่ที่ 4 ถ.สุขุมวิท ต.นาจอมเทียน อ.สัตหีบ จ.ชลบุรี 20250,038-237-371,ไม่มี,,
2178,แอเรีย ๑๐,33/7 หมู่บ้านนาวีเฮาว์ 18 หมู่ที่ 3 ถ.331 ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี 20180,038-181-372-3,มี,12.71796,100.977008
2179,ร้าน ประสิทธิชัย,25/15 หมู่ที่ 1  ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี 20180,,ไม่มี,12.698546,101.21826
2180,โรจน์สมบัติ,114 หมู่ที่ 2  ต.โพนางดำตก อ.สรรพยา จ.ชัยนาท 17150,056-943-239,มี,14.659904,100.39822
2181,แมมมอธค้าเหล็ก,112/1 หมู่ที่ 5 มบ.บ้านเมืองเก่า ต.บ้านยาง อ.เกษตรสมบูรณ์ จ.ชัยภูมิ 36120,,ไม่มี,,
2182,หจก. คำทองค้าวัสดุ,312/3 หมู่ที่ 5 ต.กุดน้ำใส อ.จัตุรัส จ.ชัยภูมิ 36130,044-851-355,ไม่มี,15.546898,102.5472113
2183,หจก. รุ่งธนาวัน 2018,324 หมู่ที่ 15 ต.บ้านชวน อ.บำเหน็จณรงค์ จ.ชัยภูมิ 36160,044-842-454,ไม่มี,15.505851,101.68811
2184,บริษัท เอกซาวด์ ชัยภูมิ จำกัด,239 หมู่ที่ 9 ต.โพนทอง อ.เมืองชัยภูมิ จ.ชัยภูมิ 36000,098-134-0646,ไม่มี,,
2185,ธัญลักษณ์ 2004,56 หมู่ที่ 9 ต.ท่าแซะ อ.ท่าแซะ จ.ชุมพร 86140,077-599-353,มี,10.559063,99.1140663
2186,อึ้งฮะเฮง ค้าวัสดุ,66/3 หมู่ที่ 12 ต.ท่าแซะ อ.ท่าแซะ จ.ชุมพร 86140,077-599-370,ไม่มี,10.66696,99.1996823
2187,ร้าน เจริญกิจวัสดุภัณฑ์,424 ม.1 (เยื้องตลาดนัดมาบอำมฤต) ถ.พัฒนาคม 1/4 ต.ดอนยาง อ.ปะทิว จ.ชุมพร 86210,077-578474,ไม่มี,10.7114633,99.3144474
2188,บริษัท สะพลี โฮมเซ็นเตอร์ จำกัด,9/9 หมู่ที่ 2 ต.สะพลี อ.ปะทิว จ.ชุมพร 86230,,มี,10.1377905,99.0941294
2189,หจก. ชุมพรสุเมธค้าวัสดุก่อสร้าง,10/1 หมู่ที่ 7 ต.พะโต๊ะ อ.พะโต๊ะ จ.ชุมพร 86180,077-539-111,ไม่มี,9.749159,98.5940593
2190,ร้าน ชุมพรนานาภัณฑ์,290/35 ถ.ปรมินทรมรรคา ต.ท่าตะเภา อ.เมืองชุมพร จ.ชุมพร 86000,077-502-817,มี,10.486217,99.1702613
2191,เจริญภัณฑ์ค้าวัสดุ ท่ายาง,177/29 หมู่ 1  ต.ท่ายาง อ.เมืองชุมพร จ.ชุมพร 86120,077-580236,ไม่มี,18.073066,99.827249
2192,สมบุญค้าวัสดุก่อสร้าง,18/2 หมู่ที่ 1 ถ.ชุมพร-ระนอง ต.วังไผ่ อ.เมืองชุมพร จ.ชุมพร 86000,077-502-137,ไม่มี,10.4963526,99.1206554
2193,หจก. วิสัยค้าวัสดุ,89/4 หมู่ที่ 7 ต.วิสัยเหนือ อ.เมืองชุมพร จ.ชุมพร 86100,077-556-090,ไม่มี,,
2194,ร้าน ศุภกิจฮาร์ดแวร์,21/29 ถ.หมู่บ้านอวยชัย ต.ขันเงิน อ.หลังสวน จ.ชุมพร 86110,077-544707,มี,9.9565,99.07331
2195,หจก. ผกาพันธุ์ วัสดุก่อสร้าง,66 หมู่ที่ 4 ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย 57100,081-881-4755,ไม่มี,19.9175533,99.1951985
2196,หจก. เชียงรายโฮมมาร์ท,26/7 หมู่ที่ 9 ต.รอบเวียง อ.เมืองเชียงราย จ.เชียงราย 57000,053-746-795,ไม่มี,19.8974229,99.8450151
2197,หจก. เวียงพานทวีภัณฑ์,424 หมู่ 4 ถ.แม่สาย-สามเหลี่ยม ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย 57130,053-733098-9,มี,20.4173721,99.9113319
2198,หจก. ภู่พิสิฐพาณิชย์,299 หมู่ที่ 14 ต.ข่วงเปา อ.จอมทอง จ.เชียงใหม่ 50160,053-341088-9,ไม่มี,18.433547,100.1824813
2199,ณัฐวุฒิการค้า,140 หมู่ที่ 2 ถ.เชียงใหม่-ฮอด ต.บ้านแปะ อ.จอมทอง จ.เชียงใหม่ 50240,,ไม่มี,18.259886,99.4952245
2200,แม่โป่งวัสดุ,35 หมู่ที่ 10 ต.แม่โป่ง อ.ดอยสะเก็ด จ.เชียงใหม่ 50220,053-043-679,มี,,
2201,บริษัท เชียงใหม่ชัยวัฒน์ (1991) จำกัด,24/1 หมู่ที่ 5 ถ.โชตนา ต.เวียง อ.ฝาง จ.เชียงใหม่ 50110,053-451230,ไม่มี,19.911601,99.8361876
2202,หจก. เอมยิ่งเจริญ,100 หมู่ที่ 5 ต.ทุ่งหลวง อ.พร้าว จ.เชียงใหม่ 50190,053-889-390,มี,,
2203,ชัยธนภัณฑ์,139 หมู่ที่ 4 ต.เวียง อ.พร้าว จ.เชียงใหม่ 50190,053-475-016,มี,19.35703,99.1707103
2204,บริษัท เชียงใหม่สุขสวัสดิ์ จำกัด,48 ถ.ตรัสวงค์ ต.ฟ้าฮ่าม อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50000,"053-242-082, 053-244-180",ไม่มี,18.8035593,99.011784
2205,บริษัท เชียงใหม่วีระวิศวการ จำกัด,44-44/1-2 หมู่ที่ 5 ต.ฟ้าฮ่าม อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50000,053-252344,ไม่มี,18.8080396,99.0151019
2206,หจก. บายพาส วัสดุภัณฑ์,143 หมู่ที่ 4 ต.ขี้เหล็ก อ.แม่แตง จ.เชียงใหม่ 50150,,มี,,
2207,ร้าน พันธ์ศักดิ์พาณิชย์,268 หมู่ที่ 2  ถ.เลียบคลองชลประทาน ต.ยุหว่า อ.สันป่าตอง จ.เชียงใหม่ 50120,053-823993,มี,18.6156028,99.0455146
