,company_name,address,tel,mech
2398,หจก. อ.กิจเจริญก่อสร้าง,69/13 ถ.สุขุมวิท  ต.เนินพระ อ.เมืองระยอง จ.ระยอง 21150,038-609536-7,ไม่มี
2399,หจก. ปุณณวัชรก่อสร้าง,88/11 ถ.เนินพยอม ต.มาบตาพุด อ.เมืองระยอง จ.ระยอง 21150,038-681444,มี
2400,บางแพฮาร์ดแวร์,67/7 หมู่ 5  ต.บางแพ อ.บางแพ จ.ราชบุรี 70160,032-383602,มี
2401,ร้าน จิ้นเฮงจั่นเคหะภัณฑ์,177 หมู่ที่ 8 ถ.ปากท่อ-สมุทรสงคราม ต.ปากท่อ อ.ปากท่อ จ.ราชบุรี 70140,"032-281279, 358888",ไม่มี
2402,ซุ้มบ้านไทยไม้สักทอง,144 หมู่ที่ 2 ต.ดอนกระเบื้อง อ.โพธาราม จ.ราชบุรี 70120,081-921-4412,ไม่มี
2403,วันชัย,4 หมู่ที่ 6 ถ.สุระนารายณ์ ต.ลำนารายณ์ อ.ชัยบาดาล จ.ลพบุรี 15130,036-461255,ไม่มี
2404,วาสนาค้าวัสดุก่อสร้าง,131 หมู่ที่ 2 ต.ท่าวุ้ง อ.ท่าวุ้ง จ.ลพบุรี 15150,036-481405,มี
2405,เกษตรกล,163 หมู่ที่ 7  ต.บางงา อ.ท่าวุ้ง จ.ลพบุรี 15150,036-797-557,มี
2406,สหกิจไพศาล,289 หมู่ที่ 5 ต.บ้านกล้วย อ.บ้านหมี่ จ.ลพบุรี 15110,,ไม่มี
2407,บริษัท สุพรีม แนชเชอรัล เฮ้าส์ จำกัด,142/924 หมู่ที่ 2 ต.กกโก อ.เมืองลพบุรี จ.ลพบุรี 15000,083-162-2455,ไม่มี
2408,ต.สมหมายการค้า,14 หมู่ที่ 6 ถ.ลพบุรี-สิงห์บุรี ต.พรหมมาสตร์ อ.เมืองลพบุรี จ.ลพบุรี 15000,097-184-4034,ไม่มี
2409,ร้าน เจริญวัสดุก่อสร้าง,226/3 หมู่ที่ 10 ต.สระโบสถ์ อ.สระโบสถ์ จ.ลพบุรี 15240,"088-541-2417, 062-323-4936",ไม่มี
2410,หจก. จิ้น โฮมเซ็นเตอร์,112 หมู่ที่ 6 ต.หนองม่วง อ.หนองม่วง จ.ลพบุรี 15170,,มี
2411,หจก. เกาะคาเพ้นท์,578 หมู่ที่ 2 ต.ศาลา อ.เกาะคา จ.ลำปาง 52130,081-993-1802,ไม่มี
2412,หจก. ชาญชนะ กิจก่อสร้าง,40/2 หมู่ที่ 3 ต.ปงเตา อ.งาว จ.ลำปาง 52110,05-436-5193,มี
2413,คมสันพานิช,72 หมู่ที่ 4 ต.หลวงเหนือ อ.งาว จ.ลำปาง 52110,054-261-009,มี
2414,ห้างหุ้นส่วนจำกัด ดำวัสดุ,10 หมู่ที่ 3 ต.ล้อมแรด อ.เถิน จ.ลำปาง 52160,,มี
2415,ห้างหุ้นส่วนจำกัด แสงทองสหกิจ,359/1 ถ.บุญวาทย์(ฉัตรไชย) ต.สวนดอก อ.เมืองลำปาง จ.ลำปาง 52100,054-323-003-5,ไม่มี
2416,สิทธา วัสดุก่อสร้าง,29/1 หมู่ที่ 3 ต.วังซ้าย อ.วังเหนือ จ.ลำปาง 52140,,ไม่มี
2417,บริษัท วิพรหมชัย ป่าซาง จำกัด,86 หมู่ที่ 1 ต.ปากบ่อง อ.ป่าซาง จ.ลำพูน 51120,053-520-275,ไม่มี
2418,บริษัท กิมพาณิชย์ลำพูน จำกัด,27 ถ.วังซ้าย ต.ในเมือง อ.เมืองลำพูน จ.ลำพูน 51000,,ไม่มี
2419,หจก. ดวงสุนทรศิลาทราย,103/3 หมู่ 10 ต.ริมปิง อ.เมืองลำพูน จ.ลำพูน 51000,053-092000,ไม่มี
2420,บริษัท ลูกเอ๋ย รวยรวย จำกัด,316 หมู่ที่ 3  ต.ศรีวิชัย อ.ลี้ จ.ลำพูน 51110,053-096-101,มี
2421,หจก. พรนุชิต,172 ถ.เลย-นาด้วง ต.กุดป่อง อ.เมืองเลย จ.เลย 42000,042-830-447,มี
2422,หจก. จิรภัทรการก่อสร้าง,178 หมู่ที่ 8 ต.เมือง อ.เมืองเลย จ.เลย 42000,084-428-2162,มี
2423,มยุรีวัสดุ,4 หมู่ที่ 6 ต.ทรายขาว อ.วังสะพุง จ.เลย 42130,042-076-041,ไม่มี
2424,ภูสิงห์วัสดุ,211 หมู่ที่ 11 ต.ห้วยตึ๊กชู อ.ภูสิงห์ จ.ศรีสะเกษ 33140,,มี
2425,บริษัท สีเพชรเพ้นท์ จำกัด,1048/7-11 ถ.อุบล ต.เมืองใต้ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000,045-611-513,มี
2426,หจก. สิริทรัพย์ แอนด์โฮม,95 หมู่ที่ 4 ต.หญ้าปล้อง อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000,,มี
2427,บริษัท ทีค่อนเฮ้าส์ จำกัด,160 หมู่ที่ 1 ต.บัวหุ่ง อ.ราษีไศล จ.ศรีสะเกษ 33160,,ไม่มี
2428,หจก. โตเจริญหลังคาเหล็กและวัสดุก่อสร้าง,377 หมู่ที่ 1 ต.กุดบาก อ.กุดบาก จ.สกลนคร 47180,,ไม่มี
2429,บริษัท โชคพูลผลคอนกรีต จำกัด,223/3 ม.13 ถ.บ้านหนองมันปลา ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,02-8144168,มี
2430,หจก. สกลรุ่งเรืองกิจวิศวกรรม,1/44 หมู่ที่ 10 ถ.สกล-นาแก ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,042-732557-63,ไม่มี
2431,บริษัท สกลโฮมเซ็นเตอร์ จำกัด,190/4 ถ.ประชาอุทิศ ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,042-731202-9,ไม่มี
2432,หจก. แสงวิบูลย์พืชผล,389 ถ.สกล-นาแก ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,042-711-547,มี
2433,บริษัท คูณยิ่ง จำกัด,1718 ถ.สุขเกษม ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,,ไม่มี
2434,ร้าน โรงกลึงพัฒนาการช่าง,1772/23-24 ถ.รัฐพัฒนา ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,042-711683,ไม่มี
2435,วาริชฯ ค้าไม้,145 หมู่ที่ 11 ต.วาริชภูมิ อ.วาริชภูมิ จ.สกลนคร 47150,,ไม่มี
2436,ร้านไทยเจริญทรัพย์เพิ่มพูน,266 หมู่ที่ 2 ต.บ้านถ่อน อ.สว่างแดนดิน จ.สกลนคร 47110,,ไม่มี
2437,หจก. สว่างแดนดินก่อสร้าง (1999) ค้าไม้,875 หมู่ 11 ถ.นิตโย ต.สว่างแดนดิน อ.สว่างแดนดิน จ.สกลนคร 47110,043-721091737617,มี
2438,รุ่งอุไร,321 หมู่ที่ 6  ต.สว่างแดนดิน อ.สว่างแดนดิน จ.สกลนคร 47110,042-704-867,มี
2439,บริษัท โฮมโซลูชั่น สว่างรุ่งโรจน์ จำกัด,397 หมู่ที่ 2 ต.สว่างแดนดิน อ.สว่างแดนดิน จ.สกลนคร 47110,042-721-320,มี
2440,บริษัท ลีค้าเหล็กบ้านสวรรค์ จำกัด,121/1 หมู่ที่ 2 ต.สะกอม อ.เทพา จ.สงขลา 90150,,มี
2441,บริษัท นาทวีวัสดุ จำกัด,2/1 ม.4 ต.นาทวี อ.นาทวี จ.สงขลา 90160,074-373-200-2,ไม่มี
2442,บริษัท เอส แอล สแตนดาร์ด จำกัด,208/1 หมู่ที่ 7 ต.ท่าช้าง อ.บางกล่ำ จ.สงขลา 90110,074-457302,มี
2443,ปิยาพัชร พานิช,177/5 หมู่ที่ 10 ต.เกาะแต้ว อ.เมืองสงขลา จ.สงขลา 90000,,ไม่มี
2444,บริษัท แสงเสียงหวน จำกัด,2/3-9 ถ.นครใน ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000,089-968-1888,ไม่มี
2445,พระแสงไม้ประดิษฐ์,8 หมู่ที่ 2 ต.พะวง อ.เมืองสงขลา จ.สงขลา 90100,082-732-0146,ไม่มี
2446,ร้าน ช.ท่าบอนค้าไม้,97/3 หมู่ที่ 3 ถ.สงขลา-นครศรี ต.ท่าบอน อ.ระโนด จ.สงขลา 90140,"084-964-9790, 081-897-5030",มี
2447,หจก. หาดใหญ่อลูมิเนียม,60/65 หมู่ที่ 1 ต.คลองแห อ.หาดใหญ่ จ.สงขลา 90110,074-305-811-2,มี
2448,บริษัท เอส-2000 สตีล แฟบริเคท จำกัด,1 หมู่ที่ 1 ถ.ชุมแสง ต.บ้านพรุ อ.หาดใหญ่ จ.สงขลา 90250,074-370-400,ไม่มี
2449,ทุ่งลุงค้าสี,187/6 ถ.กาญจนวนิช ต.พะตง อ.หาดใหญ่ จ.สงขลา 90230,074-291-657,ไม่มี
2450,บริษัท ซีวิล แอนด์ ลอว์ คอนซัลแทนท์ จำกัด,87/6 ถ.ศุภสารรังสรรค์ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,074-239-294,มี
